"status","duration","credit_history","purpose","credit_amount","savings_account","employment","installment_rate","personal_status","guarantors","residence_since","property","age","installment_plans","housing","num_credits","job","dependents","telephone","foreign_worker","assessment"
"small_balance",6,"past_delay","furniture",1050,"low_savings","unemployed",4,"male_single","none",1,"insurance",35,"stores","own",2,"management",1,"registered","yes","good"
"large_balance",6,"critical_account","education",1047,"low_savings","1_to_4yrs",2,"female_divorced","none",4,"insurance",50,"none","own",1,"unskilled_resident",1,"none","yes","good"
"no_account",24,"critical_account","other",6314,"low_savings","unemployed",4,"male_single","co_applicant",2,"no_property",27,"bank","own",2,"management",1,"registered","yes","good"
"small_balance",30,"all_paid","furniture",3496,"high_savings","1_to_4yrs",4,"male_single","none",2,"car_or_other",34,"stores","own",1,"skilled_employee",2,"registered","yes","good"
"no_account",48,"all_paid","business",3609,"low_savings","1_to_4yrs",1,"female_divorced","none",1,"real_estate",27,"stores","own",1,"skilled_employee",1,"none","yes","good"
"negative_balance",12,"critical_account","new_car",4843,"low_savings","7_or_more_yrs",3,"male_single","co_applicant",4,"insurance",43,"none","rent",2,"skilled_employee",1,"registered","yes","bad"
"large_balance",30,"critical_account","electronics",3017,"low_savings","7_or_more_yrs",4,"male_single","none",4,"insurance",47,"none","own",1,"skilled_employee",1,"none","yes","good"
"no_account",24,"critical_account","business",4139,"moderate_savings","1_to_4yrs",3,"male_single","none",3,"insurance",27,"none","own",2,"unskilled_resident",1,"registered","yes","good"
"no_account",36,"current_credits_paid","business",5742,"moderate_savings","4_to_7yrs",2,"male_single","none",2,"car_or_other",31,"none","own",2,"skilled_employee",1,"registered","yes","good"
"no_account",60,"current_credits_paid","new_car",10366,"low_savings","7_or_more_yrs",2,"male_single","none",4,"insurance",42,"none","own",1,"management",1,"registered","yes","good"
"no_account",6,"critical_account","new_car",2080,"good_savings","1_to_4yrs",1,"male_married","none",2,"car_or_other",24,"none","own",1,"skilled_employee",1,"none","yes","good"
"no_account",21,"past_delay","business",2580,"good_savings","less_than_1yr",4,"male_single","none",2,"real_estate",41,"bank","own",1,"unskilled_resident",2,"none","yes","bad"
"no_account",30,"critical_account","electronics",4530,"low_savings","4_to_7yrs",4,"female_divorced","none",4,"car_or_other",26,"none","rent",1,"management",1,"registered","yes","good"
"no_account",24,"critical_account","furniture",5150,"low_savings","7_or_more_yrs",4,"male_single","none",4,"car_or_other",33,"none","own",1,"skilled_employee",1,"registered","yes","good"
"small_balance",72,"current_credits_paid","electronics",5595,"moderate_savings","1_to_4yrs",2,"male_married","none",2,"car_or_other",24,"none","own",1,"skilled_employee",1,"none","yes","bad"
"negative_balance",24,"current_credits_paid","electronics",2384,"low_savings","7_or_more_yrs",4,"male_single","none",4,"real_estate",64,"bank","rent",1,"unskilled_resident",1,"none","yes","good"
"no_account",18,"current_credits_paid","electronics",1453,"low_savings","less_than_1yr",3,"female_divorced","none",1,"real_estate",26,"none","own",1,"skilled_employee",1,"none","yes","good"
"no_account",6,"current_credits_paid","education",1538,"low_savings","less_than_1yr",1,"female_divorced","none",2,"no_property",56,"none","own",1,"skilled_employee",1,"none","yes","good"
"no_account",12,"current_credits_paid","electronics",2279,"unknown_savings","1_to_4yrs",4,"male_single","none",4,"no_property",37,"none","free",1,"skilled_employee",1,"registered","yes","good"
"no_account",15,"past_delay","electronics",1478,"low_savings","1_to_4yrs",4,"male_married","none",3,"real_estate",33,"bank","own",2,"skilled_employee",1,"none","yes","good"
"no_account",24,"critical_account","electronics",5103,"low_savings","less_than_1yr",3,"male_married","none",3,"no_property",47,"none","free",3,"skilled_employee",1,"registered","yes","good"
"small_balance",36,"past_delay","business",9857,"moderate_savings","4_to_7yrs",1,"male_single","none",3,"insurance",31,"none","own",2,"unskilled_resident",2,"registered","yes","good"
"no_account",60,"current_credits_paid","new_car",6527,"unknown_savings","1_to_4yrs",4,"male_single","none",4,"no_property",34,"none","free",1,"skilled_employee",2,"registered","yes","good"
"large_balance",10,"critical_account","electronics",1347,"unknown_savings","4_to_7yrs",4,"male_single","none",2,"insurance",27,"none","own",2,"skilled_employee",1,"registered","yes","good"
"small_balance",36,"past_delay","new_car",2862,"moderate_savings","7_or_more_yrs",4,"male_single","none",3,"no_property",30,"none","free",1,"skilled_employee",1,"none","yes","good"
"no_account",9,"current_credits_paid","electronics",2753,"moderate_savings","7_or_more_yrs",3,"male_single","co_applicant",4,"car_or_other",35,"none","own",1,"skilled_employee",1,"registered","yes","good"
"negative_balance",12,"current_credits_paid","new_car",3651,"high_savings","1_to_4yrs",1,"male_single","none",3,"insurance",31,"none","own",1,"skilled_employee",2,"none","yes","good"
"negative_balance",15,"critical_account","furniture",975,"low_savings","1_to_4yrs",2,"male_divorced","none",3,"insurance",25,"none","own",2,"skilled_employee",1,"none","yes","good"
"small_balance",15,"current_credits_paid","repairs",2631,"moderate_savings","1_to_4yrs",3,"female_divorced","none",2,"real_estate",25,"none","own",1,"unskilled_resident",1,"none","yes","good"
"small_balance",24,"current_credits_paid","electronics",2896,"moderate_savings","less_than_1yr",2,"male_single","none",1,"car_or_other",29,"none","own",1,"skilled_employee",1,"none","yes","good"
"negative_balance",6,"critical_account","new_car",4716,"unknown_savings","less_than_1yr",1,"male_single","none",3,"real_estate",44,"none","own",2,"unskilled_resident",2,"none","yes","good"
"no_account",24,"current_credits_paid","electronics",2284,"low_savings","4_to_7yrs",4,"male_single","none",2,"car_or_other",28,"none","own",1,"skilled_employee",1,"registered","yes","good"
"no_account",6,"current_credits_paid","used_car",1236,"good_savings","1_to_4yrs",2,"male_single","none",4,"insurance",50,"none","rent",1,"skilled_employee",1,"none","yes","good"
"small_balance",12,"current_credits_paid","electronics",1103,"low_savings","4_to_7yrs",4,"male_single","guarantor",3,"real_estate",29,"none","own",2,"skilled_employee",1,"none","no","good"
"no_account",12,"critical_account","new_car",926,"low_savings","unemployed",1,"female_divorced","none",2,"insurance",38,"none","own",1,"unemployed",1,"none","yes","good"
"no_account",18,"critical_account","electronics",1800,"low_savings","1_to_4yrs",4,"male_single","none",2,"car_or_other",24,"none","own",2,"skilled_employee",1,"none","yes","good"
"large_balance",15,"current_credits_paid","education",1905,"low_savings","7_or_more_yrs",4,"male_single","none",4,"car_or_other",40,"none","rent",1,"management",1,"registered","yes","good"
"no_account",12,"current_credits_paid","furniture",1123,"good_savings","1_to_4yrs",4,"female_divorced","none",4,"car_or_other",29,"none","rent",1,"unskilled_resident",1,"none","yes","bad"
"negative_balance",48,"critical_account","used_car",6331,"low_savings","7_or_more_yrs",4,"male_single","none",4,"no_property",46,"none","free",2,"skilled_employee",1,"registered","yes","bad"
"large_balance",24,"current_credits_paid","electronics",1377,"moderate_savings","7_or_more_yrs",4,"female_divorced","none",2,"no_property",47,"none","free",1,"skilled_employee",1,"registered","yes","good"
"small_balance",30,"past_delay","business",2503,"moderate_savings","7_or_more_yrs",4,"male_single","none",2,"insurance",41,"stores","own",2,"skilled_employee",1,"none","yes","good"
"small_balance",27,"current_credits_paid","business",2528,"low_savings","less_than_1yr",4,"female_divorced","none",1,"insurance",32,"none","own",1,"skilled_employee",2,"registered","yes","good"
"no_account",15,"current_credits_paid","new_car",5324,"good_savings","7_or_more_yrs",1,"female_divorced","none",4,"no_property",35,"none","free",1,"skilled_employee",1,"none","yes","good"
"small_balance",48,"current_credits_paid","new_car",6560,"moderate_savings","4_to_7yrs",3,"male_single","none",2,"insurance",24,"none","own",1,"skilled_employee",1,"none","yes","bad"
"small_balance",12,"no_credits","furniture",2969,"low_savings","less_than_1yr",4,"female_divorced","none",3,"insurance",25,"none","rent",2,"skilled_employee",1,"none","yes","bad"
"small_balance",9,"current_credits_paid","electronics",1206,"low_savings","7_or_more_yrs",4,"female_divorced","none",4,"real_estate",25,"none","own",1,"skilled_employee",1,"none","yes","good"
"small_balance",9,"current_credits_paid","electronics",2118,"low_savings","1_to_4yrs",2,"male_single","none",2,"real_estate",37,"none","own",1,"unskilled_resident",2,"none","yes","good"
"no_account",18,"critical_account","electronics",629,"good_savings","7_or_more_yrs",4,"male_single","none",3,"insurance",32,"bank","own",2,"management",1,"registered","yes","good"
"negative_balance",6,"all_paid","education",1198,"low_savings","7_or_more_yrs",4,"female_divorced","none",4,"no_property",35,"none","free",1,"skilled_employee",1,"none","yes","bad"
"no_account",21,"current_credits_paid","used_car",2476,"unknown_savings","7_or_more_yrs",4,"male_single","none",4,"real_estate",46,"none","own",1,"management",1,"registered","yes","good"
"negative_balance",9,"critical_account","electronics",1138,"low_savings","1_to_4yrs",4,"male_single","none",4,"real_estate",25,"none","own",2,"unskilled_resident",1,"none","yes","good"
"small_balance",60,"current_credits_paid","new_car",14027,"low_savings","4_to_7yrs",4,"male_single","none",2,"no_property",27,"none","own",1,"management",1,"registered","yes","bad"
"no_account",30,"critical_account","used_car",7596,"unknown_savings","7_or_more_yrs",1,"male_single","none",4,"car_or_other",63,"none","own",2,"skilled_employee",1,"none","yes","good"
"no_account",30,"critical_account","electronics",3077,"unknown_savings","7_or_more_yrs",3,"male_single","none",2,"car_or_other",40,"none","own",2,"skilled_employee",2,"registered","yes","good"
"no_account",18,"current_credits_paid","electronics",1505,"low_savings","1_to_4yrs",4,"male_single","none",2,"no_property",32,"none","free",1,"management",1,"registered","yes","good"
"large_balance",24,"critical_account","electronics",3148,"unknown_savings","1_to_4yrs",3,"male_single","none",2,"car_or_other",31,"none","own",2,"skilled_employee",1,"registered","yes","good"
"small_balance",20,"no_credits","used_car",6148,"moderate_savings","7_or_more_yrs",3,"male_married","none",4,"car_or_other",31,"bank","own",2,"skilled_employee",1,"registered","yes","good"
"large_balance",9,"no_credits","electronics",1337,"low_savings","less_than_1yr",4,"male_single","none",2,"car_or_other",34,"none","own",2,"management",1,"registered","yes","bad"
"small_balance",6,"all_paid","education",433,"high_savings","less_than_1yr",4,"female_divorced","none",2,"insurance",24,"bank","rent",1,"skilled_employee",2,"none","yes","bad"
"negative_balance",12,"current_credits_paid","new_car",1228,"low_savings","1_to_4yrs",4,"female_divorced","none",2,"real_estate",24,"none","own",1,"unskilled_resident",1,"none","yes","bad"
"small_balance",9,"current_credits_paid","electronics",790,"good_savings","1_to_4yrs",4,"female_divorced","none",3,"real_estate",66,"none","own",1,"unskilled_resident",1,"none","yes","good"
"no_account",27,"current_credits_paid","new_car",2570,"low_savings","1_to_4yrs",3,"female_divorced","none",3,"real_estate",21,"none","rent",1,"skilled_employee",1,"none","yes","bad"
"no_account",6,"critical_account","new_car",250,"high_savings","1_to_4yrs",2,"female_divorced","none",2,"real_estate",41,"bank","own",2,"unskilled_resident",1,"none","yes","good"
"no_account",15,"critical_account","electronics",1316,"good_savings","1_to_4yrs",2,"male_married","none",2,"insurance",47,"none","own",2,"unskilled_resident",1,"none","yes","good"
"negative_balance",18,"current_credits_paid","electronics",1882,"low_savings","1_to_4yrs",4,"female_divorced","none",4,"car_or_other",25,"bank","rent",2,"skilled_employee",1,"none","yes","bad"
"small_balance",48,"all_paid","business",6416,"low_savings","7_or_more_yrs",4,"female_divorced","none",3,"no_property",59,"none","rent",1,"skilled_employee",1,"none","yes","bad"
"large_balance",24,"critical_account","business",1275,"high_savings","1_to_4yrs",2,"male_divorced","none",4,"real_estate",36,"none","own",2,"skilled_employee",1,"registered","yes","good"
"small_balance",24,"past_delay","electronics",6403,"low_savings","less_than_1yr",1,"male_single","none",2,"car_or_other",33,"none","own",1,"skilled_employee",1,"none","yes","good"
"negative_balance",24,"current_credits_paid","electronics",1987,"low_savings","1_to_4yrs",2,"male_single","none",4,"real_estate",21,"none","rent",1,"unskilled_resident",2,"none","yes","bad"
"small_balance",8,"current_credits_paid","electronics",760,"low_savings","4_to_7yrs",4,"female_divorced","guarantor",2,"real_estate",44,"none","own",1,"unskilled_resident",1,"none","yes","good"
"no_account",24,"current_credits_paid","used_car",2603,"high_savings","1_to_4yrs",2,"female_divorced","none",4,"car_or_other",28,"none","rent",1,"skilled_employee",1,"registered","yes","good"
"no_account",4,"critical_account","new_car",3380,"low_savings","4_to_7yrs",1,"female_divorced","none",1,"real_estate",37,"none","own",1,"skilled_employee",2,"none","yes","good"
"small_balance",36,"all_paid","appliances",3990,"unknown_savings","less_than_1yr",3,"female_divorced","none",2,"no_property",29,"bank","own",1,"unemployed",1,"none","yes","good"
"small_balance",24,"current_credits_paid","used_car",11560,"low_savings","1_to_4yrs",1,"female_divorced","none",4,"car_or_other",23,"none","rent",2,"management",1,"none","yes","bad"
"negative_balance",18,"current_credits_paid","new_car",4380,"moderate_savings","1_to_4yrs",3,"male_single","none",4,"car_or_other",35,"none","own",1,"unskilled_resident",2,"registered","yes","good"
"no_account",6,"critical_account","new_car",6761,"low_savings","4_to_7yrs",1,"male_single","none",3,"no_property",45,"none","own",2,"management",2,"registered","yes","good"
"small_balance",30,"no_credits","business",4280,"moderate_savings","1_to_4yrs",4,"female_divorced","none",4,"car_or_other",26,"none","rent",2,"unskilled_resident",1,"none","yes","bad"
"negative_balance",24,"all_paid","new_car",2325,"moderate_savings","4_to_7yrs",2,"male_single","none",3,"car_or_other",32,"bank","own",1,"skilled_employee",1,"none","yes","good"
"small_balance",10,"all_paid","electronics",1048,"low_savings","1_to_4yrs",4,"male_single","none",4,"real_estate",23,"stores","own",1,"unskilled_resident",1,"none","yes","good"
